User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004834,P00161942,0,4,9,3,1,1,5,8.0,-2.0,6893
1004834,P00332342,0,4,9,3,1,1,5,8.0,-2.0,3566
1004834,P00260142,0,4,9,3,1,1,5,14.0,-2.0,5356
1004834,P00128942,0,4,9,3,1,1,1,11.0,-2.0,15688
1004834,P00129642,0,4,9,3,1,1,5,-2.0,-2.0,3585
1004834,P00201442,0,4,9,3,1,1,1,6.0,8.0,15659
1004836,P00065442,0,4,16,3,3,1,8,16.0,-2.0,9713
1004836,P00303642,0,4,16,3,3,1,8,14.0,-2.0,4202
1004836,P00335942,0,4,16,3,3,1,8,-2.0,-2.0,10059
1004837,P00069942,1,2,5,2,2,0,6,-2.0,-2.0,4681
1004837,P00352742,1,2,5,2,2,0,1,-2.0,-2.0,7769
1004837,P00208842,1,2,5,2,2,0,11,16.0,-2.0,4496
1004837,P00021542,1,2,5,2,2,0,11,-2.0,-2.0,1636
1004837,P00225942,1,2,5,2,2,0,11,-2.0,-2.0,2976
1004837,P00217542,1,2,5,2,2,0,1,2.0,11.0,12068
1004837,P00155442,1,2,5,2,2,0,1,11.0,15.0,15173
1004837,P00129642,1,2,5,2,2,0,5,-2.0,-2.0,6910
1004837,P00331942,1,2,5,2,2,0,5,-2.0,-2.0,7051
1004837,P00006842,1,2,5,2,2,0,5,-2.0,-2.0,8709
1004837,P00211142,1,2,5,2,2,0,5,-2.0,-2.0,5148
1004837,P00182242,1,2,5,2,2,0,1,5.0,6.0,15571
1004837,P00170442,1,2,5,2,2,0,5,-2.0,-2.0,3447
1004837,P00259242,1,2,5,2,2,0,5,-2.0,-2.0,5181
1004838,P00351242,1,4,1,3,1,1,3,4.0,5.0,10628
1004840,P00282442,0,4,6,3,3,1,5,8.0,18.0,5152
1004840,P00085342,0,4,6,3,3,1,10,13.0,-2.0,23119
1004840,P00277642,0,4,6,3,3,1,2,3.0,10.0,13235
1004840,P00125942,0,4,6,3,3,1,1,2.0,15.0,11384
1004840,P00150542,0,4,6,3,3,1,5,-2.0,-2.0,6921
1004841,P00028842,1,2,12,1,4,0,6,8.0,-2.0,20287
1004841,P00070042,1,2,12,1,4,0,1,2.0,16.0,12064
1004841,P00240142,1,2,12,1,4,0,5,-2.0,-2.0,7058
1004842,P00008142,0,3,1,3,1,0,8,-2.0,-2.0,9753
1004842,P00230942,0,3,1,3,1,0,5,14.0,-2.0,3569
1004842,P00111842,0,3,1,3,1,0,8,-2.0,-2.0,9783
1004842,P00346542,0,3,1,3,1,0,10,13.0,16.0,10091
1004842,P00238342,0,3,1,3,1,0,8,-2.0,-2.0,8027
1004843,P0097742,1,6,1,3,2,0,8,-2.0,-2.0,9713
1004843,P00293742,1,6,1,3,2,0,8,-2.0,-2.0,7820
1004843,P00177842,1,6,1,3,2,0,8,-2.0,-2.0,7902
1004843,P00025942,1,6,1,3,2,0,8,14.0,-2.0,9888
1004843,P00225042,1,6,1,3,2,0,8,-2.0,-2.0,9905
1004845,P00002842,0,2,1,2,3,0,14,-2.0,-2.0,18600
1004845,P00188542,0,2,1,2,3,0,5,8.0,14.0,8617
1004845,P00160142,0,2,1,2,3,0,14,-2.0,-2.0,10990
1004846,P00113242,0,2,2,3,0,0,1,6.0,8.0,11928
1004847,P00255842,1,2,12,2,3,0,16,-2.0,-2.0,16579
1004847,P00115342,1,2,12,2,3,0,5,8.0,14.0,6857
1004848,P00279442,0,3,6,3,3,0,16,-2.0,-2.0,16660
1004848,P00255842,0,3,6,3,3,0,16,-2.0,-2.0,20535
1004848,P00010742,0,3,6,3,3,0,1,8.0,17.0,19024
1004848,P00114942,0,3,6,3,3,0,1,15.0,16.0,15196
1004848,P00127842,0,3,6,3,3,0,1,2.0,15.0,15658
1004848,P00209742,0,3,6,3,3,0,1,11.0,15.0,19158
1004849,P00251542,0,1,4,2,1,0,11,16.0,-2.0,5926
1004849,P00296042,0,1,4,2,1,0,8,13.0,16.0,6175
1004849,P00328342,0,1,4,2,1,0,5,-2.0,-2.0,6964
1004849,P00075742,0,1,4,2,1,0,8,14.0,-2.0,7759
1004849,P00178942,0,1,4,2,1,0,5,8.0,-2.0,8807
1004849,P00221542,0,1,4,2,1,0,5,15.0,-2.0,7044
1004849,P00336942,0,1,4,2,1,0,5,-2.0,-2.0,5259
1004852,P00260042,1,3,0,3,3,1,5,8.0,-2.0,8906
1004852,P00025442,1,3,0,3,3,1,1,2.0,9.0,15844
1004852,P00114042,1,3,0,3,3,1,5,14.0,-2.0,8851
1004852,P00115842,1,3,0,3,3,1,16,-2.0,-2.0,12523
1004852,P00308642,1,3,0,3,3,1,18,-2.0,-2.0,2270
1004852,P00111242,1,3,0,3,3,1,1,18.0,-2.0,15367
1004852,P00326242,1,3,0,3,3,1,2,18.0,-2.0,16277
1004852,P00183742,1,3,0,3,3,1,4,5.0,18.0,1393
1004852,P00231842,1,3,0,3,3,1,8,-2.0,-2.0,2227
1004852,P00101342,1,3,0,3,3,1,6,8.0,-2.0,16530
1004852,P00189642,1,3,0,3,3,1,8,13.0,-2.0,7892
1004853,P00210942,1,2,7,3,2,0,5,12.0,-2.0,7002
1004853,P00127642,1,2,7,3,2,0,1,2.0,15.0,15693
1004854,P00118542,0,5,13,3,4,1,5,8.0,-2.0,6989
1004854,P00088642,0,5,13,3,4,1,5,8.0,17.0,6867
1004854,P00117842,0,5,13,3,4,1,5,13.0,16.0,7066
1004854,P00112342,0,5,13,3,4,1,13,16.0,-2.0,773
1004854,P00084642,0,5,13,3,4,1,13,16.0,-2.0,741
1004854,P00019442,0,5,13,3,4,1,8,12.0,-2.0,9742
1004854,P00116942,0,5,13,3,4,1,6,10.0,16.0,16000
1004854,P00176642,0,5,13,3,4,1,6,8.0,-2.0,16503
1004854,P00310842,0,5,13,3,4,1,6,8.0,10.0,16685
1004854,P00275842,0,5,13,3,4,1,2,9.0,15.0,9814
1004854,P00071442,0,5,13,3,4,1,15,17.0,-2.0,16795
1004854,P00183142,0,5,13,3,4,1,15,-2.0,-2.0,16667
1004854,P00111742,0,5,13,3,4,1,15,-2.0,-2.0,17100
1004854,P00221542,0,5,13,3,4,1,5,15.0,-2.0,7052
1004854,P00111942,0,5,13,3,4,1,8,17.0,-2.0,7875
1004855,P00139942,1,2,12,2,1,0,5,-2.0,-2.0,8787
1004855,P00086342,1,2,12,2,1,0,8,-2.0,-2.0,5992
1004855,P00074142,1,2,12,2,1,0,3,4.0,12.0,8403
1004855,P00031042,1,2,12,2,1,0,8,-2.0,-2.0,9780
1004856,P00084842,1,2,7,1,1,0,8,16.0,-2.0,6032
1004856,P00252842,1,2,7,1,1,0,8,-2.0,-2.0,7905
1004857,P00242742,1,2,14,3,0,0,1,2.0,9.0,11555
1004857,P00154042,1,2,14,3,0,0,1,2.0,15.0,4353
1004857,P00169742,1,2,14,3,0,0,1,8.0,15.0,4479
1004857,P00005042,1,2,14,3,0,0,6,16.0,-2.0,20416
1004858,P00085342,1,2,1,3,2,0,10,13.0,-2.0,18593
1004858,P00335442,1,2,1,3,2,0,1,15.0,-2.0,3962
1004859,P00120342,0,1,14,3,2,0,5,17.0,-2.0,5145
1004859,P00251242,0,1,14,3,2,0,5,11.0,-2.0,8625
1004860,P00279542,1,2,2,1,2,0,8,-2.0,-2.0,8000
1004860,P00101842,1,2,2,1,2,0,6,16.0,-2.0,20283
1004861,P00248342,1,2,4,3,1,0,8,13.0,-2.0,9835
1004861,P00330642,1,2,4,3,1,0,5,-2.0,-2.0,5327
1004861,P00265242,1,2,4,3,1,0,5,8.0,-2.0,7157
1004861,P00328342,1,2,4,3,1,0,5,-2.0,-2.0,1954
1004861,P00110742,1,2,4,3,1,0,1,2.0,8.0,15241
1004862,P00110742,1,2,0,3,0,0,1,2.0,8.0,19313
1004862,P00266642,1,2,0,3,0,0,1,8.0,9.0,12031
1004863,P00157642,0,2,9,3,4,0,1,14.0,16.0,8289
1004863,P00212942,0,2,9,3,4,0,5,-2.0,-2.0,3610
1004863,P00144242,0,2,9,3,4,0,5,14.0,-2.0,3458
1004865,P00084742,0,3,14,3,1,1,5,12.0,14.0,6964
1004865,P00091842,0,3,14,3,1,1,8,-2.0,-2.0,6094
1004865,P00002542,0,3,14,3,1,1,8,14.0,-2.0,8026
1004865,P00155742,0,3,14,3,1,1,8,-2.0,-2.0,8143
1004865,P00212242,0,3,14,3,1,1,8,-2.0,-2.0,8060
1004865,P00153742,0,3,14,3,1,1,8,-2.0,-2.0,8010
1004865,P00011942,0,3,14,3,1,1,8,13.0,14.0,7966
1004865,P00088342,0,3,14,3,1,1,8,14.0,-2.0,7840
1004865,P00029442,0,3,14,3,1,1,8,14.0,-2.0,4170
1004865,P00244042,0,3,14,3,1,1,1,2.0,15.0,4074
1004865,P00100842,0,3,14,3,1,1,5,-2.0,-2.0,3495
1004866,P00089242,1,6,12,3,2,1,2,5.0,-2.0,13221
1004866,P00330442,1,6,12,3,2,1,5,14.0,-2.0,8704
1004867,P00350942,1,2,16,1,3,0,3,4.0,5.0,13429
1004867,P00245642,1,2,16,1,3,0,5,11.0,12.0,6960
1004867,P00187442,1,2,16,1,3,0,2,4.0,5.0,10013
1004867,P00113042,1,2,16,1,3,0,11,16.0,-2.0,5958
1004867,P00116142,1,2,16,1,3,0,10,13.0,16.0,18756
1004867,P00249642,1,2,16,1,3,0,3,5.0,-2.0,13233
1004867,P00161242,1,2,16,1,3,0,1,5.0,12.0,7840
1004867,P00033942,1,2,16,1,3,0,5,-2.0,-2.0,8612
1004867,P00289342,1,2,16,1,3,0,5,8.0,14.0,7010
1004867,P00321942,1,2,16,1,3,0,5,-2.0,-2.0,5475
1004867,P00316742,1,2,16,1,3,0,4,5.0,-2.0,3501
1004867,P00274442,1,2,16,1,3,0,1,18.0,-2.0,19397
1004867,P00194542,1,2,16,1,3,0,8,14.0,-2.0,8118
1004867,P00120042,1,2,16,1,3,0,1,2.0,-2.0,11737
1004867,P00153842,1,2,16,1,3,0,8,14.0,16.0,7937
1004867,P00288742,1,2,16,1,3,0,16,-2.0,-2.0,12680
1004867,P00329242,1,2,16,1,3,0,5,14.0,-2.0,5282
1004867,P0099442,1,2,16,1,3,0,6,8.0,-2.0,16283
1004867,P00255542,1,2,16,1,3,0,5,-2.0,-2.0,7131
1004867,P00049342,1,2,16,1,3,0,8,-2.0,-2.0,5911
1004867,P00191642,1,2,16,1,3,0,3,4.0,12.0,10887
1004867,P00185442,1,2,16,1,3,0,15,-2.0,-2.0,12922
1004867,P00178342,1,2,16,1,3,0,8,-2.0,-2.0,6151
1004867,P00289942,1,2,16,1,3,0,3,4.0,5.0,10943
1004867,P00333242,1,2,16,1,3,0,8,-2.0,-2.0,7898
1004868,P00019142,1,3,17,3,1,1,11,15.0,-2.0,4695
1004868,P00111742,1,3,17,3,1,1,15,-2.0,-2.0,17085
1004868,P00246142,1,3,17,3,1,1,1,15.0,17.0,15417
1004868,P00105142,1,3,17,3,1,1,1,2.0,15.0,15733
1004868,P00174242,1,3,17,3,1,1,15,16.0,-2.0,8539
1004868,P00350942,1,3,17,3,1,1,3,4.0,5.0,13258
1004868,P00209142,1,3,17,3,1,1,5,8.0,-2.0,8840
1004869,P00150542,0,4,6,3,3,1,5,-2.0,-2.0,8834
1004869,P00234842,0,4,6,3,3,1,5,6.0,16.0,6871
1004869,P00283842,0,4,6,3,3,1,8,-2.0,-2.0,8036
1004869,P00057742,0,4,6,3,3,1,2,8.0,18.0,10058
1004869,P00075542,0,4,6,3,3,1,8,13.0,-2.0,9701
1004869,P00343642,0,4,6,3,3,1,7,-2.0,-2.0,16432
1004869,P00034842,0,4,6,3,3,1,5,14.0,-2.0,5251
1004869,P00103642,0,4,6,3,3,1,7,-2.0,-2.0,12860
1004869,P00003242,0,4,6,3,3,1,8,15.0,-2.0,9891
1004869,P00119442,0,4,6,3,3,1,5,-2.0,-2.0,5383
1004869,P00187442,0,4,6,3,3,1,2,4.0,5.0,6922
1004869,P00128942,0,4,6,3,3,1,1,11.0,-2.0,19372
1004869,P00326642,0,4,6,3,3,1,8,-2.0,-2.0,4168
1004869,P00318042,0,4,6,3,3,1,5,8.0,-2.0,6898
1004870,P00112142,0,3,3,3,1,1,1,2.0,14.0,15857
1004870,P00207342,0,3,3,3,1,1,5,8.0,14.0,5369
1004870,P00258742,0,3,3,3,1,1,5,-2.0,-2.0,6998
1004870,P00259342,0,3,3,3,1,1,5,9.0,-2.0,7036
1004870,P00158542,0,3,3,3,1,1,5,6.0,13.0,6855
1004870,P00170442,0,3,3,3,1,1,5,-2.0,-2.0,7054
1004870,P00124542,0,3,3,3,1,1,11,-2.0,-2.0,1647
1004870,P00041842,0,3,3,3,1,1,6,8.0,-2.0,16106
1004873,P00110542,1,6,11,3,1,1,8,-2.0,-2.0,9838
1004873,P00354742,1,6,11,3,1,1,8,-2.0,-2.0,9887
1004874,P00109242,0,2,4,3,3,0,6,8.0,10.0,16318
1004874,P00036942,0,2,4,3,3,0,5,14.0,-2.0,5347
1004874,P00349442,0,2,4,3,3,0,6,8.0,-2.0,20378
1004875,P00286642,1,3,0,3,2,0,11,14.0,-2.0,1608
1004875,P00283942,1,3,0,3,2,0,5,-2.0,-2.0,1847
1004875,P00350642,1,3,0,3,2,0,8,-2.0,-2.0,5946
1004877,P00295842,1,2,4,2,2,0,5,8.0,-2.0,1798
1004877,P00135642,1,2,4,2,2,0,8,-2.0,-2.0,6140
1004877,P00121342,1,2,4,2,2,0,1,5.0,18.0,7669
1004877,P00114942,1,2,4,2,2,0,1,15.0,16.0,11756
1004877,P00035542,1,2,4,2,2,0,3,4.0,12.0,10779
1004878,P00104842,1,5,4,2,4,1,8,-2.0,-2.0,5818
1004878,P00114442,1,5,4,2,4,1,5,6.0,-2.0,8826
1004878,P00182442,1,5,4,2,4,1,5,11.0,-2.0,3587
1004878,P00251242,1,5,4,2,4,1,5,11.0,-2.0,7074
1004878,P00190142,1,5,4,2,4,1,3,4.0,5.0,8240
1004878,P00227842,1,5,4,2,4,1,2,5.0,-2.0,13145
1004879,P00111142,1,2,3,1,2,0,1,15.0,16.0,15722
1004879,P00111242,1,2,3,1,2,0,1,18.0,-2.0,15705
1004879,P00278242,1,2,3,1,2,0,1,-2.0,-2.0,15446
1004879,P00118442,1,2,3,1,2,0,1,2.0,-2.0,7682
1004879,P00062842,1,2,3,1,2,0,1,2.0,13.0,8142
1004879,P00285342,1,2,3,1,2,0,5,8.0,-2.0,8673
1004879,P00138542,1,2,3,1,2,0,5,6.0,-2.0,7021
1004879,P00205842,1,2,3,1,2,0,5,-2.0,-2.0,3512
1004879,P00183242,1,2,3,1,2,0,5,15.0,-2.0,3666
1004879,P00347142,1,2,3,1,2,0,5,-2.0,-2.0,7036
1004879,P00085942,1,2,3,1,2,0,2,4.0,8.0,16495
1004879,P00298542,1,2,3,1,2,0,16,-2.0,-2.0,16168
1004879,P00111742,1,2,3,1,2,0,15,-2.0,-2.0,8367
1004879,P00085242,1,2,3,1,2,0,8,14.0,17.0,9900
1004879,P0098142,1,2,3,1,2,0,8,14.0,-2.0,9976
1004879,P00117242,1,2,3,1,2,0,8,17.0,-2.0,7967
1004879,P00125042,1,2,3,1,2,0,11,-2.0,-2.0,6132
1004879,P00198142,1,2,3,1,2,0,2,4.0,9.0,13182
1004879,P00182642,1,2,3,1,2,0,2,4.0,9.0,13058
1004880,P00342742,0,4,9,3,3,0,8,14.0,-2.0,8032
1004881,P00250842,1,4,16,1,3,1,8,-2.0,-2.0,8137
1004882,P00110542,1,4,11,2,2,1,8,-2.0,-2.0,9808
1004882,P00313142,1,4,11,2,2,1,8,-2.0,-2.0,7862
1004882,P00258442,1,4,11,2,2,1,5,-2.0,-2.0,6876
1004882,P00278242,1,4,11,2,2,1,1,-2.0,-2.0,19197
1004882,P00181542,1,4,11,2,2,1,11,16.0,-2.0,5944
1004883,P00025642,0,0,10,3,1,0,4,8.0,-2.0,2831
1004883,P0094942,0,0,10,3,1,0,4,8.0,-2.0,2846
1004884,P00240142,1,3,14,2,1,0,5,-2.0,-2.0,5308
1004884,P00159542,1,3,14,2,1,0,10,15.0,16.0,18695
1004884,P00124542,1,3,14,2,1,0,11,-2.0,-2.0,1650
1004884,P00025942,1,3,14,2,1,0,8,14.0,-2.0,7938
1004884,P00041342,1,3,14,2,1,0,11,15.0,16.0,4531
1004884,P00148842,1,3,14,2,1,0,6,8.0,16.0,12666
1004884,P00286042,1,3,14,2,1,0,18,-2.0,-2.0,3068
1004884,P00059642,1,3,14,2,1,0,1,2.0,3.0,15851
1004884,P00277642,1,3,14,2,1,0,2,3.0,10.0,9850
1004884,P00282642,1,3,14,2,1,0,5,-2.0,-2.0,5240
1004884,P00280642,1,3,14,2,1,0,11,-2.0,-2.0,6151
1004884,P00226342,1,3,14,2,1,0,11,15.0,-2.0,6001
1004886,P00251942,0,3,17,3,0,1,1,2.0,5.0,19025
1004886,P00086442,0,3,17,3,0,1,8,13.0,15.0,9927
1004886,P00233542,0,3,17,3,0,1,1,15.0,-2.0,15498
1004886,P00140742,0,3,17,3,0,1,1,15.0,-2.0,15529
1004887,P00042942,1,1,2,2,1,1,1,15.0,-2.0,4449
1004887,P00058242,1,1,2,2,1,1,3,4.0,12.0,10664
1004887,P00209842,1,1,2,2,1,1,5,8.0,-2.0,8621
1004887,P00157542,1,1,2,2,1,1,8,14.0,-2.0,7804
1004887,P00042742,1,1,2,2,1,1,5,14.0,-2.0,5289
1004887,P00165942,1,1,2,2,1,1,8,-2.0,-2.0,6115
1004887,P00018942,1,1,2,2,1,1,8,-2.0,-2.0,4045
1004887,P00036342,1,1,2,2,1,1,5,8.0,-2.0,5223
1004887,P00303342,1,1,2,2,1,1,1,16.0,-2.0,11830
1004887,P00208142,1,1,2,2,1,1,8,-2.0,-2.0,3935
1004887,P00044142,1,1,2,2,1,1,8,16.0,-2.0,7920
1004887,P00020042,1,1,2,2,1,1,5,8.0,-2.0,5298
1004887,P00052442,1,1,2,2,1,1,5,8.0,-2.0,3761
1004887,P00349942,1,1,2,2,1,1,1,5.0,-2.0,11759
1004887,P00271942,1,1,2,2,1,1,5,8.0,-2.0,3482
1004887,P00246742,1,1,2,2,1,1,11,15.0,-2.0,3151
1004888,P00249642,0,6,0,2,4,0,3,5.0,-2.0,13193
1004888,P00112842,0,6,0,2,4,0,8,17.0,-2.0,7882
1004888,P00110742,0,6,0,2,4,0,1,2.0,8.0,11667
1004888,P00190042,0,6,0,2,4,0,3,4.0,5.0,10739
1004888,P00336042,0,6,0,2,4,0,5,12.0,-2.0,8601
1004888,P00177242,0,6,0,2,4,0,12,-2.0,-2.0,1432
1004888,P00117642,0,6,0,2,4,0,10,16.0,-2.0,23446
1004888,P00090542,0,6,0,2,4,0,16,-2.0,-2.0,20843
1004888,P00116042,0,6,0,2,4,0,8,-2.0,-2.0,9888
1004888,P00329942,0,6,0,2,4,0,5,8.0,14.0,8573
1004888,P00321442,0,6,0,2,4,0,13,16.0,-2.0,371
1004888,P00287842,0,6,0,2,4,0,8,18.0,-2.0,10016
1004888,P00112542,0,6,0,2,4,0,1,11.0,15.0,7975
1004888,P00100942,0,6,0,2,4,0,5,-2.0,-2.0,8861
1004889,P00000142,1,1,4,3,3,0,3,4.0,5.0,13633
1004889,P00169442,1,1,4,3,3,0,8,-2.0,-2.0,6181
1004889,P00121242,1,1,4,3,3,0,2,-2.0,-2.0,15905
1004889,P00015642,1,1,4,3,3,0,8,16.0,17.0,7968
1004889,P00324942,1,1,4,3,3,0,5,-2.0,-2.0,7046
1004889,P00118442,1,1,4,3,3,0,1,2.0,-2.0,19582
1004889,P00010242,1,1,4,3,3,0,5,-2.0,-2.0,8866
1004890,P00003942,0,2,1,3,1,0,5,14.0,-2.0,6980
1004890,P00170942,0,2,1,3,1,0,5,8.0,14.0,7133
1004890,P00260042,0,2,1,3,1,0,5,8.0,-2.0,6880
1004890,P00100842,0,2,1,3,1,0,5,-2.0,-2.0,3658
1004890,P00217942,0,2,1,3,1,0,5,-2.0,-2.0,1960
1004890,P00214442,0,2,1,3,1,0,8,-2.0,-2.0,7954
1004891,P00265242,1,3,17,3,4,1,5,8.0,-2.0,5256
1004891,P00121342,1,3,17,3,4,1,1,5.0,18.0,15414
1004892,P00156442,1,2,12,1,1,0,8,-2.0,-2.0,7873
1004892,P00210042,1,2,12,1,1,0,8,14.0,-2.0,6087
1004893,P00270142,1,2,17,3,0,0,5,-2.0,-2.0,3458
1004893,P00111742,1,2,17,3,0,0,15,-2.0,-2.0,4940
1004893,P00018042,1,2,17,3,0,0,15,16.0,-2.0,16897
1004893,P00233242,1,2,17,3,0,0,15,-2.0,-2.0,17296
1004894,P00334242,1,3,7,3,1,0,1,8.0,-2.0,11558
1004894,P00346642,1,3,7,3,1,0,8,-2.0,-2.0,8056
1004895,P00237542,0,2,3,2,3,0,1,15.0,16.0,12065
1004895,P00263842,0,2,3,2,3,0,8,13.0,-2.0,5968
1004895,P00044442,0,2,3,2,3,0,1,16.0,-2.0,19549
1004896,P00332342,1,3,6,3,3,1,5,8.0,-2.0,8757
1004897,P00154042,1,3,16,2,3,0,1,2.0,15.0,7774
1004897,P00129342,1,3,16,2,3,0,1,5.0,15.0,7616
1004897,P00319042,1,3,16,2,3,0,5,-2.0,-2.0,8599
1004897,P00216342,1,3,16,2,3,0,3,4.0,5.0,8220
1004897,P00119242,1,3,16,2,3,0,18,-2.0,-2.0,3129
1004897,P00323942,1,3,16,2,3,0,8,15.0,-2.0,8138
1004897,P00052842,1,3,16,2,3,0,10,15.0,-2.0,14687
1004897,P00233542,1,3,16,2,3,0,1,15.0,-2.0,15907
1004897,P00277442,1,3,16,2,3,0,1,6.0,15.0,11625
1004897,P00346342,1,3,16,2,3,0,1,15.0,-2.0,12000
1004897,P00235942,1,3,16,2,3,0,11,15.0,16.0,4634
1004897,P00173842,1,3,16,2,3,0,1,2.0,15.0,11804
1004897,P00245042,1,3,16,2,3,0,11,-2.0,-2.0,5967
1004897,P00226442,1,3,16,2,3,0,11,15.0,-2.0,3040
1004897,P00144042,1,3,16,2,3,0,2,3.0,4.0,12725
1004897,P00062842,1,3,16,2,3,0,1,2.0,13.0,15845
1004897,P00182642,1,3,16,2,3,0,2,4.0,9.0,6529
1004897,P00237542,1,3,16,2,3,0,1,15.0,16.0,12110
1004897,P00127242,1,3,16,2,3,0,1,16.0,-2.0,15472
1004897,P00226542,1,3,16,2,3,0,1,5.0,-2.0,15546
1004897,P00035842,1,3,16,2,3,0,5,6.0,9.0,7058
1004897,P00064042,1,3,16,2,3,0,3,4.0,12.0,8403
1004898,P00111542,1,2,1,2,1,1,2,17.0,-2.0,15887
1004898,P00248942,1,2,1,2,1,1,1,6.0,14.0,15193
1004898,P0097742,1,2,1,2,1,1,8,-2.0,-2.0,7936
1004898,P00054842,1,2,1,2,1,1,16,-2.0,-2.0,8592
1004898,P00033942,1,2,1,2,1,1,5,-2.0,-2.0,6930
1004898,P00042742,1,2,1,2,1,1,5,14.0,-2.0,7160
1004898,P00328942,1,2,1,2,1,1,5,6.0,8.0,6908
1004898,P00090542,1,2,1,2,1,1,16,-2.0,-2.0,16625
1004898,P00071442,1,2,1,2,1,1,15,17.0,-2.0,20961
1004898,P00274042,1,2,1,2,1,1,1,-2.0,-2.0,15294
1004898,P00198042,1,2,1,2,1,1,11,16.0,-2.0,7376
1004898,P00116142,1,2,1,2,1,1,10,13.0,16.0,23354
1004898,P00025442,1,2,1,2,1,1,1,2.0,9.0,18969
1004899,P00075542,1,2,12,2,1,1,8,13.0,-2.0,9721
1004899,P00119442,1,2,12,2,1,1,5,-2.0,-2.0,6864
1004899,P00109742,1,2,12,2,1,1,8,-2.0,-2.0,8126
1004899,P00073842,1,2,12,2,1,1,1,15.0,17.0,3926
1004899,P00357642,1,2,12,2,1,1,5,-2.0,-2.0,7051
1004899,P00122542,1,2,12,2,1,1,11,-2.0,-2.0,6078
1004899,P00178842,1,2,12,2,1,1,2,4.0,9.0,9680
1004899,P00282342,1,2,12,2,1,1,2,-2.0,-2.0,9625
1004899,P00228342,1,2,12,2,1,1,1,13.0,16.0,11487
1004901,P00293242,1,2,7,3,1,0,8,16.0,-2.0,7818
1004901,P00182142,1,2,7,3,1,0,1,5.0,6.0,15663
1004901,P00285842,1,2,7,3,1,0,5,-2.0,-2.0,7117
1004901,P00120742,1,2,7,3,1,0,8,12.0,17.0,8086
1004901,P00298542,1,2,7,3,1,0,16,-2.0,-2.0,12178
1004901,P00315442,1,2,7,3,1,0,1,-2.0,-2.0,15557
1004901,P00190542,1,2,7,3,1,0,3,4.0,-2.0,8105
1004901,P00090842,1,2,7,3,1,0,11,15.0,-2.0,5921
1004902,P00350942,1,3,14,3,4,1,3,4.0,5.0,8157
1004902,P00004842,1,3,14,3,4,1,3,4.0,12.0,10993
1004902,P00023242,1,3,14,3,4,1,2,4.0,-2.0,10021
1004902,P00196242,1,3,14,3,4,1,3,4.0,5.0,8234
1004902,P00030842,1,3,14,3,4,1,1,2.0,15.0,15438
1004902,P00070942,1,3,14,3,4,1,3,5.0,16.0,13289
1004902,P00354942,1,3,14,3,4,1,8,-2.0,-2.0,6018
1004902,P00273742,1,3,14,3,4,1,1,17.0,-2.0,15227
1004902,P00117942,1,3,14,3,4,1,5,15.0,-2.0,8723
1004903,P00227742,1,3,12,3,4,1,5,14.0,-2.0,8730
1004903,P00150542,1,3,12,3,4,1,5,-2.0,-2.0,8903
1004903,P00240842,1,3,12,3,4,1,8,-2.0,-2.0,9914
1004903,P00111842,1,3,12,3,4,1,8,-2.0,-2.0,8116
1004903,P00297042,1,3,12,3,4,1,8,-2.0,-2.0,8122
1004903,P00296342,1,3,12,3,4,1,8,-2.0,-2.0,8025
1004904,P00034842,1,5,15,2,1,1,5,14.0,-2.0,8627
1004904,P00346142,1,5,15,2,1,1,1,15.0,-2.0,19286
1004904,P00129842,1,5,15,2,1,1,6,8.0,15.0,20199
1004904,P00183042,1,5,15,2,1,1,15,16.0,-2.0,21494
1004904,P00187442,1,5,15,2,1,1,2,4.0,5.0,12799
1004904,P00313442,1,5,15,2,1,1,5,6.0,8.0,8698
1004904,P00195242,1,5,15,2,1,1,8,-2.0,-2.0,7898
1004904,P00083942,1,5,15,2,1,1,12,14.0,-2.0,1738
1004904,P00282242,1,5,15,2,1,1,5,8.0,17.0,8823
1004904,P00284642,1,5,15,2,1,1,5,8.0,-2.0,5431
1004904,P00321642,1,5,15,2,1,1,8,-2.0,-2.0,9802
1004904,P00117442,1,5,15,2,1,1,5,14.0,-2.0,6986
1004904,P00260942,1,5,15,2,1,1,7,-2.0,-2.0,12293
1004904,P00109242,1,5,15,2,1,1,6,8.0,10.0,20097
1004905,P00108542,0,4,1,3,3,1,5,8.0,14.0,5403
1004905,P00156442,0,4,1,3,3,1,8,-2.0,-2.0,6030
1004906,P00349342,1,5,17,2,1,1,8,-2.0,-2.0,7830
1004906,P00349442,1,5,17,2,1,1,6,8.0,-2.0,16049
1004906,P00085242,1,5,17,2,1,1,8,14.0,17.0,9713
1004906,P00046142,1,5,17,2,1,1,1,16.0,-2.0,15602
1004906,P00201442,1,5,17,2,1,1,1,6.0,8.0,19081
1004906,P00329542,1,5,17,2,1,1,1,15.0,16.0,7640
1004906,P00051442,1,5,17,2,1,1,8,17.0,-2.0,8075
1004906,P00118542,1,5,17,2,1,1,5,8.0,-2.0,8672
1004906,P00313542,1,5,17,2,1,1,5,8.0,-2.0,8609
1004906,P00201342,1,5,17,2,1,1,1,2.0,9.0,11900
1004907,P00213242,0,5,7,2,0,1,5,8.0,-2.0,8892
1004907,P00326442,0,5,7,2,0,1,8,-2.0,-2.0,8104
